id,預覽食材,詳細食材
471588,華盛頓宇宙脆™蘋果,華盛頓宇宙脆™蘋果1顆
471588,五香滷包,五香滷包12克
471588,醬油,醬油0.5杯
471588,水,水300毫升
475481,杏鮑菇,杏鮑菇1根
475481,小黃瓜,小黃瓜1條
475481,洋蔥,洋蔥半顆
475481,日式醬油,日式醬油2大匙
475481,香油,香油1大匙
477085,洋蔥,洋蔥4個
477085,麵粉,麵粉1大匙
477085,牛高湯,牛高湯250cc
477085,清水,清水250cc
477085,法國麵包,法國麵包適量
477085,起司絲,起司絲適量
477085,橄欖油,橄欖油2大匙
477085,鹽＆現磨黑胡椒,鹽＆現磨黑胡椒適量
477854,咖喱塊,咖喱塊1顆
477854,馬鈴薯,馬鈴薯2顆
477854,洋蔥,洋蔥半顆
477854,豬絞肉,豬絞肉半斤
477854,麵粉蛋液麵包粉,麵粉蛋液麵包粉適量
460544,燒肉,燒肉300克
460544,洋蔥,洋蔥0.5顆
477300,李錦記頭道零添加原釀醬油,李錦記頭道零添加原釀醬油1大匙
477300,米酒,米酒1茶匙
477300,雞肉,雞肉300克
477300,蛋液,蛋液半顆
477300,洋蔥絲,洋蔥絲1/4顆
477300,太白粉,太白粉2茶匙
477300,青蔥分切成蔥白蔥綠段,青蔥分切成蔥白蔥綠段2大根
477300,糖,糖1小匙
477300,辣椒,辣椒1根
477300,白胡椒粉,白胡椒粉1小匙
477300,老薑,老薑3片
473379,康寶玉米濃湯粉,康寶玉米濃湯粉1包
473379,紅蘿蔔絲,紅蘿蔔絲1條
473379,南瓜,南瓜半顆
473379,高麗菜絲,高麗菜絲1/3顆
467565,雞排,雞排2塊
467565,生抽,生抽2湯匙
467565,洋蔥,洋蔥1隻
467565,米酒,米酒1湯匙
467565,胡椒粉,胡椒粉適量
467565,鎮江醋,鎮江醋1茶匙
467565,糖,糖1茶匙
467565,雞湯,雞湯150毫升
467565,番茜碎,番茜碎適量
467565,生粉水,生粉水3湯匙
472909,豬梅花肉片,豬梅花肉片250公克
472909,洋蔥切絲,洋蔥切絲半顆
472909,蒜頭切末,蒜頭切末5瓣
472909,黑胡椒粉,黑胡椒粉半大湯匙
472909,無鹽奶油,無鹽奶油15公克
472909,醬油,醬油1大湯匙
472909,米酒,米酒1大湯匙
472909,番茄醬,番茄醬1大湯匙
472909,糖,糖半大湯匙
472909,清水,清水2大湯匙
470942,洋蔥,洋蔥1顆
470942,雞腿肉,雞腿肉3隻
470942,蛤蜊,蛤蜊2台斤
460486,雞蛋,雞蛋4顆
460486,洋蔥,洋蔥1顆
460486,鹽,鹽1茶匙
460486,海帶芽,海帶芽1大匙
460486,雞粉,雞粉1茶匙
460486,香油,香油1茶匙
476648,嫩豆腐,嫩豆腐150克
476648,洋蔥,洋蔥0.5顆
476648,素鬆,素鬆25克
476648,橄欖油,橄欖油5克
476648,蛋白粉,蛋白粉15克
476648,高麗菜,高麗菜100克
476648,黑胡椒粒,黑胡椒粒少許
476648,小蕃茄,小蕃茄5顆
464264,洋蔥,洋蔥0.5顆
464264,燒肉,燒肉150克
464264,鹽,鹽2茶匙
464264,豆芽菜,豆芽菜1包
464264,雞粉,雞粉1茶匙
476240,豬五花肉片,豬五花肉片1盒
476240,洋蔥🧅,洋蔥🧅1顆
476240,川蜀麻辣醬,川蜀麻辣醬2大匙
465211,洋蔥,洋蔥1/2顆
465211,蔥,洋蔥1/2顆
465211,雞蛋,雞蛋2顆
465211,玉米罐頭,玉米罐頭3/4罐
465211,鹽,鹽1小匙
465211,油,油適量
468501,中型鴨腿,中型鴨腿4個
468501,洋蔥,洋蔥2個
468501,青蔥,青蔥2根
468501,醬油,醬油3大匙
468501,素蠔油,素蠔油1大匙
468501,冰糖和八角,冰糖和八角數粒
468501,酒,酒1大匙
479560,牛肋條,牛肋條1份
479560,牛蕃茄切丁,牛蕃茄切丁2顆
479560,洋蔥絲,洋蔥絲半顆
479560,小玉米筍,小玉米筍1盒
479560,鹽巴,鹽巴少許
479560,味精,味精少許
479560,米酒,米酒1大匙
479560,味醂,味醂1湯匙
472200,牛絞肉,牛絞肉700克
472200,番茄,番茄1顆
472200,鹽巴,鹽巴2.5匙
472200,洋蔥切絲,洋蔥切絲1/4顆
472200,橄欖油或沙拉油,橄欖油或沙拉油3大匙
472200,大蒜切末,大蒜切末3瓣
472200,黑胡椒粒,黑胡椒粒3小匙
472200,意麵,意麵1包或一份
472200,薄鹽醬油,薄鹽醬油1小匙
472200,辣椒末,辣椒末1根
472200,米酒,米酒0.5杯
479085,蘆筍,蘆筍200克
479085,牛蕃茄,牛蕃茄2顆
479085,雞蛋,雞蛋3顆
453012,牛肉片,牛肉片1盒
453012,牛蕃茄,牛蕃茄1顆
453012,蒜頭切末,蒜頭切末1瓣
453012,蔥花,蔥花些許
453012,香菇素蠔油,香菇素蠔油1大匙
453012,沙拉油,沙拉油1大匙
433712,蛋,蛋2顆
433712,中華豆腐,中華豆腐1盒
433712,番茄,番茄2顆
433712,鹽,鹽少許
433712,糖,糖少許
479713,金針菇,金針菇1包
479713,豬肉片,豬肉片1盒
479713,蠔油,蠔油1匙
479713,牛蕃茄,牛蕃茄1顆
479713,番茄醬,番茄醬2匙
479713,溫開水,溫開水半碗
477752,牛番茄,牛番茄1~2顆
477752,豬肉片,豬肉片150克
477752,雞蛋,雞蛋3顆
477752,蔥,蔥2根
477752,麵,麵2人份
477752,蒜頭,蒜頭3瓣
478519,牛番茄,牛番茄一顆
478519,雞蛋,雞蛋六顆
478519,蔥,蔥少許
478519,薑片,薑片少許
478519,紹興酒,紹興酒一湯匙
478519,水,水三湯匙
478519,鹽,鹽少許
478519,冰糖,冰糖少許
477438,通心粉,通心粉100克
477438,番茄汁,番茄汁1罐
477438,牛蕃茄,牛蕃茄1顆
477438,青花椰,青花椰適量
477438,蛋,蛋1顆
477438,水,水100克
477438,調味,調味適量
449541,番茄牛肋條,番茄牛肋條500克
449541,紅蘿蔔,紅蘿蔔1根
449541,牛番茄,牛番茄3顆
449541,洋蔥,洋蔥1顆
449541,番茄泥,番茄泥460克
449541,米酒,米酒1小匙
449541,醬油,醬油2小匙
449541,黑胡椒,黑胡椒小匙
449541,水,水100毫升
449541,奶油,奶油1塊
449541,蒜頭,蒜頭3顆
471992,蘋果,蘋果1顆
471992,牛肋條,牛肋條300克
471992,蘋果醬,蘋果醬2大匙
471992,醬油,醬油1大匙
477161,西洋芹,西洋芹1支
477161,紅蘿蔔,紅蘿蔔1/3條
477161,馬鈴薯,馬鈴薯1顆
477161,洋蔥,洋蔥半顆
477161,高麗菜,高麗菜1/4顆
477161,牛蕃茄,牛蕃茄1顆
477161,培根,培根3片
477161,蕃茄糊,蕃茄糊1/4罐
476258,豬絞肉,豬絞肉300克
476258,牛蕃茄,牛蕃茄1顆
476258,九層塔葉,九層塔葉6片
476258,蝦仁,蝦仁6~8隻
476258,蔬菜,蔬菜隨性
469168,牛番茄,牛番茄1顆
469168,玉米,玉米1/3罐
469168,雞蛋,雞蛋2顆
469168,鹽,鹽1小匙
469168,油,油1匙
469168,胡椒粉,胡椒粉適量
475697,牛蕃茄,牛蕃茄2顆
475697,牛絞肉,牛絞肉50g
475697,洋蔥,洋蔥30g
475697,義大利香料,義大利香料少許
475697,鹽巴,鹽巴少許
475697,起司絲,起司絲適量
475758,金御園蔥抓餅,金御園蔥抓餅1片
475758,牛番茄,牛番茄1顆
475758,雞蛋,雞蛋3顆
475758,青蔥,青蔥適量
479265,營養麵條,營養麵條適量
479265,牛蕃茄,牛蕃茄1顆
479265,豆腐,豆腐1盒
479265,娃娃菜,娃娃菜1包
479265,牛肉,牛肉1盒
479265,柴魚調味粉,柴魚調味粉適量
479265,雞蛋,雞蛋1顆
476393,白米,白米1米杯
476393,水,水200毫升
476393,鹽,鹽1克
476393,牛番茄,牛番茄2顆
476393,醬油,醬油20毫升
476393,舞菇,舞菇1包
476393,味醂,味醂15毫升
476393,紅蘿蔔,紅蘿蔔0.25條
476393,黑胡椒,黑胡椒適量
479212,蝦子,蝦子6隻
479212,沙茶醬,沙茶醬3大匙
479212,牛番茄,牛番茄150克
479212,蒜球,蒜球1顆
479212,麵,麵1球
479212,鹽,鹽1/2鹽匙
479212,橄欖油,橄欖油1大匙
479212,醬油,醬油1大匙
479212,細砂糖,細砂糖1/4匙
479212,水,水500毫升
469045,全聯牛肋條,全聯牛肋條2包
469045,蕃茄,蕃茄3個
469045,洋蔥,洋蔥1個
469045,紅蘿蔔,紅蘿蔔1條
469045,醬油,醬油70毫升
469045,沙茶醬,沙茶醬1大匙
469045,水,水適量
474926,牛番茄,牛番茄3顆
474926,乳酪絲,乳酪絲適量
474926,洋蔥,洋蔥半顆
474926,豬絞肉,豬絞肉150g
474926,米酒,米酒少許
474926,紅椒粉,紅椒粉少許
474268,高麗菜,高麗菜適量
474268,牛番茄,牛番茄1顆
474268,花椰菜,花椰菜2朵
474268,麵,麵2人份
474268,雞蛋,雞蛋1顆
474268,水,水1000cc
474268,烹大師,烹大師1.5匙
476584,牛番茄,牛番茄3顆
476584,雞蛋,雞蛋5顆
476584,青蔥,青蔥1支
476584,米酒,米酒1大匙
476584,鹽,鹽1/2茶匙
476584,雞粉,雞粉1/2茶匙
476584,白胡椒粉,白胡椒粉1/4茶匙
476584,香油,香油幾滴
476584,熱水,熱水800ml
470379,甜椒,甜椒1顆
470379,牛番茄,牛番茄2顆
470379,紹興酸梅,紹興酸梅5顆
470442,牛番茄,牛番茄1顆
470442,水,水1000cc
470442,雞蛋,雞蛋2顆
470442,青蔥,青蔥2根
470442,鹽,鹽1小匙
470442,油,油幾滴
476442,牛肋條,牛肋條330克
476442,馬鈴薯,馬鈴薯2顆
476442,醬油膏,醬油膏1大匙
476442,紅蘿蔔,紅蘿蔔2條
476442,番茄糊,番茄糊4大匙
476442,西洋芹,西洋芹3支
476442,黑胡椒,黑胡椒適量
476442,洋蔥,洋蔥1顆
476442,糖,糖1小匙
476442,牛番茄,牛番茄3顆
476442,月桂葉,月桂葉3片
476442,食用水,食用水1000毫升
474764,鯛魚片,鯛魚片1片
474764,小白菜,小白菜1把
474764,牛蕃茄,牛蕃茄1顆
474764,蒜頭,蒜頭1瓣
474764,蔥花,蔥花1把
474764,麵條,麵條1份
474764,辣豆瓣醬,辣豆瓣醬2大匙
474764,水,水500毫升
473238,牛蕃茄,牛蕃茄2顆
473238,蘋果,蘋果適量
473238,豬肉,豬肉1顆
473238,洋蔥,洋蔥適量
473238,紅蘿蔔,紅蘿蔔適量
473238,白飯,白飯3/4杯米
473238,油花菜,油花菜1顆
479175,牛番茄,牛番茄2顆
479175,小蕃茄,小蕃茄8~9顆
479175,洋蔥,洋蔥半顆
479175,蒜頭,蒜頭4~5瓣
479175,杏鮑菇,杏鮑菇1根
479175,豬絞肉,豬絞肉350克
479175,切丁番茄罐頭,切丁番茄罐頭半罐
479175,番茄糊罐頭,番茄糊罐頭半罐
479175,鹽,鹽2小匙
479175,糖,糖1小匙
479175,胡椒粉,胡椒粉適量
479175,義大利香料,義大利香料適量
477847,高麗菜絲,高麗菜絲適量
477847,牛蕃茄,牛蕃茄1顆
477847,初榨冷壓橄欖油,初榨冷壓橄欖油1大匙
477847,豬肉片,豬肉片1盒
477847,蘋果醋,蘋果醋3大匙
477847,肉片調味粉,肉片調味粉適量
477847,鹽巴,鹽巴少許
477896,米,米2杯
477896,透抽,透抽1尾
477896,蝦仁,蝦仁8隻
477896,大蝦子,大蝦子4隻
477896,蛤蜊,蛤蜊8顆
477896,牛蕃茄,牛蕃茄1顆
477896,洋蔥,洋蔥半顆
477896,蒜,蒜2瓣
477896,紅椒,紅椒半顆
477896,蕃茄糊,蕃茄糊1大匙
477896,高湯,高湯500毫升
477896,番紅花,番紅花1小搓
475321,牛蕃茄,牛蕃茄1顆
475321,牛肉絲,牛肉絲150克
475321,蒜頭末,蒜頭末少量
475321,油,油少量
475321,白米,白米8分滿米杯
475321,蔥花,蔥花少量
475321,鹽巴,鹽巴少量
475321,番茄醬,番茄醬少量
475321,水,水1000毫升
475472,金御園蔥抓餅,金御園蔥抓餅1片
475472,蘿蔓葉,蘿蔓葉適量
475472,牛番茄,牛番茄半顆
475472,雞胸肉,雞胸肉適量
475472,美乃滋,美乃滋適量
478251,玉米,玉米1 根
478251,蒜頭,蒜頭約 2 大匙
478251,椒鹽,椒鹽1 小匙
478251,蔥,蔥1 根
477719,玉米粒罐,玉米粒罐1罐
477719,蛋,蛋3顆
477719,奶油,奶油1小塊
477719,盬,盬1小匙
479070,玉米,玉米1根
479070,大黃瓜,大黃瓜1/4條
479070,鹽味雞胸肉,鹽味雞胸肉180克
479070,蒜頭,蒜頭2瓣
479070,鹽,鹽味雞胸肉180克
479722,白蘿蔔,白蘿蔔半條
479722,紅蘿蔔,紅蘿蔔幾片
479722,玉米,玉米1條
479722,香菜,香菜少許
479722,香油,香油少許
479722,胡椒粉,胡椒粉少許
479722,鹽,鹽少許
479722,雞粉,雞粉少許
479753,豬絞肉,豬絞肉350克
479753,高麗菜,高麗菜300克
479753,醬油,醬油2大匙
479753,玉米粒,玉米粒130克
479753,香油,香油2大匙
479753,雞蛋,雞蛋1顆
479753,鹽,鹽1小匙
479753,餃子皮,餃子皮40張
479753,胡椒粉,胡椒粉1/2小匙
479753,糖,糖1/2小匙
475134,豬絞肉,豬絞肉200克
475134,玉米粒,玉米粒1/2罐
475134,醬油,醬油1大匙
475134,蔥花,蔥花適量
475134,蠔油,蠔油1大匙
475134,米酒,米酒適量
475134,白胡椒粉,白胡椒粉適量
478092,水果玉米,水果玉米1根
478092,豬小排,豬小排3塊
478092,胡蘿蔔,胡蘿蔔1小段
478092,鹽,鹽1小匙
478092,鰹魚粉,鰹魚粉1小匙
478092,蔥花,蔥花少許
477750,玉米罐頭,玉米罐頭1罐
477750,蝦仁,蝦仁8隻
477750,黑胡椒粒,黑胡椒粒1小匙
477750,鹽,鹽1小匙
477750,蛋,蛋2顆
474709,雞腿肉,雞腿肉1盒
474709,山藥,山藥1包（全聯切好的
474709,玉米,玉米1根
474709,薑片,薑片半塊
474709,米酒,米酒2匙
474709,味醂,味醂1匙
474709,鹽巴,鹽巴2小匙
474709,味精,味精2小匙
474709,麻油,麻油1匙
474709,洋蔥,洋蔥半顆
477299,狗尾草,狗尾草1包
477299,玉米,玉米2支
477299,全聯全雞,全聯全雞1隻
477299,水,水大約2000CC
477299,鹽巴,鹽巴適量
476768,雞胸肉,雞胸肉300克
476768,廣達香永偉鮮嫩玉米粒,廣達香永偉鮮嫩玉米粒100克
476768,洋蔥切碎,洋蔥切碎1/4顆
476768,麵包粉,麵包粉3大匙
476768,雞蛋,雞蛋1顆
476768,廣達香美乃滋,廣達香美乃滋2大匙
476768,醬油,醬油1小匙
476768,胡椒粉,胡椒粉適量
476768,油,醬油1小匙
476768,廣達香蜂蜜芥末醬,廣達香蜂蜜芥末醬適量
476726,洋蔥丁,洋蔥丁適量
476726,玉米粒,玉米粒適量
476726,美乃滋,美乃滋3大匙
476726,通心粉,通心粉適量
476726,粗粒黑胡椒,粗粒黑胡椒2小匙
476726,味付鹽,味付鹽1小匙
478688,玉米,玉米1根
478688,白蘿蔔,白蘿蔔半根
478688,鹽,鹽適量
478688,豬小排,豬小排250克
478688,味精,味精適量
478688,雞湯塊,雞湯塊1塊
478688,水,水750毫升
475883,豬絞肉,豬絞肉280克
475883,玉米粒,玉米粒50克
475883,醬油,醬油1大匙
475883,蔥花,蔥花1大匙
475883,米酒,米酒1大匙
475883,太白粉,太白粉1大匙
475883,香油,香油1小匙
475883,胡椒粉,胡椒粉1/4小匙
475038,晨光吐司,晨光吐司1片
475038,鮪魚罐頭,鮪魚罐頭1罐
475038,玉米罐頭,玉米罐頭1罐
475038,美乃滋,美乃滋適量
477599,蘑菇,蘑菇半盒
477599,培根,培根5片
477599,洋蔥丁,洋蔥丁1/3顆
477599,蘿蔔丁,蘿蔔丁20克
477599,馬鈴薯小顆,馬鈴薯小顆3顆
477599,康寶金黃玉米濃湯2人份,康寶金黃玉米濃湯2人份1包
477599,綠巨人玉米醬,綠巨人玉米醬1罐
477599,鮮奶油,鮮奶油半罐
477599,牛奶,牛奶1.5杯
477599,奶油,鮮奶油半罐
477599,起司片,起司片3片
477599,橄欖油,橄欖油適量
477599,雞粉,雞粉適量
477646,玉米罐頭,玉米罐頭半罐
477646,起士絲,起士絲半碗
477646,雞蛋,雞蛋3顆
477533,玉米罐頭,玉米罐頭1罐340g
477533,生蛋黃,生蛋黃1顆
477533,玉米粉,玉米粉2大匙
477533,胡椒鹽,胡椒鹽適量
476076,雞蛋,雞蛋4顆
476076,鮮奶油,鮮奶油30ml
476076,玉米粒,玉米粒50g
476076,起司片,起司片2片
469168,牛番茄,牛番茄1顆
469168,玉米,玉米1/3罐
469168,雞蛋,雞蛋2顆
469168,鹽,鹽1小匙
469168,油,油1匙
469168,胡椒粉,胡椒粉適量
478043,高麗菜玉米絞肉餡,高麗菜玉米絞肉餡適量
478043,雞蛋,雞蛋1顆
478043,蛋餅皮,蛋餅皮1張
475113,玉米罐頭,玉米罐頭1罐
475113,紅椒,紅椒1顆
475113,黑胡椒,黑胡椒適量
475113,芹菜,芹菜3根
475113,奶油,奶油半塊
475113,雞胸,雞胸2片
475113,鹽,鹽適量
475113,油,奶油半塊
469566,玉米粒,玉米粒200克
469566,紅蘿蔔,紅蘿蔔50克
469566,雞蛋,雞蛋1顆
469566,速發酵母,速發酵母3克
469566,中筋麵粉,中筋麵粉300克
474304,水,水1000公克
474304,烹大師香菇風味,烹大師香菇風味10公克
474304,玉米,玉米10根
474242,蝦仁,蝦仁1盒
474242,玉米粒,玉米粒1罐
474242,麵粉,麵粉1大匙
474242,雞蛋,雞蛋1顆
473006,玉米罐頭,玉米罐頭1罐
473006,洋蔥,洋蔥1大顆
473006,太白粉,太白粉2大匙
473006,雞蛋,雞蛋4顆
473006,黑胡椒粉,黑胡椒粉2大匙
473006,火腿/熱狗腸,火腿/熱狗腸8片
473006,食鹽,食鹽1茶匙
473006,植物油,植物油6大匙
473006,雞粉,雞粉1茶匙
473006,砂糖,砂糖1/4茶匙
473006,熱水,熱水1公升
467979,毛豆,毛豆150克
467979,玉米粒,玉米粒150克
467979,雞粉,雞粉1小匙
467979,紅蘿蔔,紅蘿蔔0.5條
467979,鹽,鹽1小匙
467979,蒜香奶油,蒜香奶油1大匙
477003,小黃瓜,小黃瓜1根
477003,無糖優格,無糖優格2大匙
477003,鮪魚,鮪魚半罐
477003,玉米,玉米2大匙
477003,蜂蜜,蜂蜜1匙
477003,醬油,醬油1匙
477003,胡椒粉,胡椒粉適量
477003,鹽,鹽一點點
474629,水,水800~1000毫升
474629,香菜,香菜1把
474629,紅棗,紅棗10顆
474629,枸杞,枸杞1小把
474629,薑片,薑片5片
474629,排骨,排骨1盒
474629,蘋果,蘋果2顆
474629,玉米,玉米2根
474629,紅蘿蔔,紅蘿蔔1條
474629,日本山藥,日本山藥半條
474395,中筋麵粉,中筋麵粉200g
474395,細玉米麵,細玉米麵100g
474395,速發酵母,速發酵母3.5g
474395,細砂糖,細砂糖40g
474395,植物油,植物油40g
474395,溫水,溫水150g
474257,玉米粒,玉米粒1隻
474257,雞蛋,雞蛋3顆
474257,鹽巴,鹽巴4小匙
477798,水,水100克
477798,橄欖油,橄欖油10克
477798,番茄紅醬,番茄紅醬1大匙
477798,高筋麵粉,高筋麵粉200克
477798,炒熟洋蔥絲,炒熟洋蔥絲1/2杯
477798,鹽,鹽2克
477798,德式香腸片,德式香腸片1根
477798,帕馬森乳酪粉,帕馬森乳酪粉10克
477798,熟玉米筍,熟玉米筍2根
477798,義式香料,義式香料1克
477798,青蔥末,青蔥末2大匙
477798,速發酵母,速發酵母1克
477798,乳酪絲,乳酪絲1/2杯
477798,帕馬森起司粉,帕馬森起司粉1大匙
457757,甜豆,甜豆300克
457757,玉米筍,玉米筍1盒
457757,雞粉,雞粉1小匙
457757,紅蘿蔔片,紅蘿蔔片8片
457757,鹽巴,鹽巴1.5小匙
469471,鹹蛋,鹹蛋2顆
469471,茭白荀,茭白荀10支
469471,玉米筍,玉米筍120克
469471,蒜頭,蒜頭8瓣
469471,橄欖油,橄欖油2大匙
469471,水,水3大匙
469471,胡椒粉,胡椒粉適量
467919,秋葵,秋葵6根
467919,洋蔥,洋蔥1/4顆
467919,紅蘿蔔,紅蘿蔔1/3條
467919,玉米筍,玉米筍1盒
467919,蒜蓉醬,蒜蓉醬適量
468092,水蓮,水蓮1包
468092,玉米筍,玉米筍1盒
468092,蒜頭,蒜頭2瓣
468092,鹽,鹽小匙
468092,水,水蓮1包
425055,玉米筍,玉米筍2盒
425055,鹹鴨蛋,鹹鴨蛋2顆
425055,蔥末,蔥末1根
425055,蒜末,蒜末2瓣
425055,辣椒,辣椒隨意
458873,玉米筍,玉米筍200克
458873,甜豆,甜豆150克
458873,雪白菇,雪白菇100克
458873,蒜末,蒜末20克
458873,鹽巴,鹽巴1小匙
458873,胡椒粉,胡椒粉1小匙
458873,米酒,米酒2大匙
459943,彩椒,彩椒3個
459943,玉米筍,玉米筍8根
459943,橄欖油,橄欖油適量
459943,鹽,鹽適量
459943,蒜片/蒜末,蒜片/蒜末適量
459954,豬火鍋肉片,豬火鍋肉片10 片
459954,玉米筍,玉米筍10 根
459954,日式醬油,日式醬油兩大匙
459954,味霖,味霖兩大匙
459954,清水,清水四大匙
462373,馬鈴薯,馬鈴薯2顆
462373,蝦仁,蝦仁100克
462373,冷凍毛豆仁,冷凍毛豆仁1把
462373,玉米筍,玉米筍1盒
462373,乳酪絲,乳酪絲適量
450223,玉米筍,玉米筍1盒
450223,蛋,蛋3顆
450223,調味,調味1小匙
453928,玉米筍,玉米筍25支
453928,奶油,奶油適量
453928,醬油,醬油1大匙
453928,蒜頭,蒜頭3小瓣
453928,香菇素蠔油,香菇素蠔油1大匙
453928,鮮香菇,鮮香菇5朵
453928,砂糖,砂糖1小匙
453928,金針菇,金針菇0.5包
450230,小黃瓜,小黃瓜1條
450230,玉米筍,玉米筍6支
450230,胡椒粒,胡椒粒1小匙
443730,玉米筍,玉米筍200克
443730,肉醬罐頭,肉醬罐頭1罐
443730,蔥花,蔥花10克
453743,杏鮑菇,杏鮑菇8朵
453743,鹹蛋,鹹蛋2顆
453743,蔥,蔥1根
453743,蒜頭,蒜頭3瓣
453743,糖,糖1小匙
450637,青江菜,青江菜4棵
450637,玉米筍,玉米筍10根
450637,蒜瓣,蒜瓣2~3瓣
450637,酪梨油,酪梨油1小匙
450637,鹽,鹽1/4小匙
438922,玉米筍,玉米筍200 克
438922,蒜頭,蒜頭2 粒
438922,辣椒,辣椒適量
438922,蔥花,蔥花1 枝
438922,檸檬汁,檸檬汁1 匙
438922,鹽,鹽1/2 匙
438922,白胡椒粉,白胡椒粉1/4 匙
438922,花椒粉,花椒粉1/4 匙
443670,甜不辣,甜不辣2條
443670,玉米筍,玉米筍5穗
443670,鹽,鹽1/3茶匙
443670,小黃瓜,小黃瓜1條
443670,黑胡椒粒,黑胡椒粒1/10茶匙
443670,紅蘿蔔,紅蘿蔔1/8條
443670,蒜頭,蒜頭2瓣
446534,玉米筍,玉米筍1盒
446534,金針菇,金針菇1包
446534,蔥,蔥1支
446534,鹽,鹽0.5小匙
446534,黑胡椒粒,黑胡椒粒1小匙
446534,奶油,奶油20克
444995,帶殼玉米筍,帶殼玉米筍10支
448247,玉米筍,玉米筍15根
448247,小黃瓜,小黃瓜2條
448247,蝦子,蝦子5隻
444937,花枝,花枝1隻
444937,芹菜,芹菜1把
444937,玉米筍,玉米筍1盒
444937,辣椒,辣椒1根
444937,鹽巴,鹽巴些許
448614,玉米筍,玉米筍150g
448614,金針菇,金針菇1包
448614,醬油,醬油1大匙
448614,蒜頭,蒜頭5瓣
448614,青蔥,青蔥1根
448614,辣椒,辣椒0.5~1條
448614,香油,香油1/2茶匙
441509,豬絞肉,豬絞肉1碗
441509,四季豆,四季豆1把
441509,玉米筍,玉米筍8根
441509,杏鮑菇,杏鮑菇1條
441509,蒜頭,蒜頭5顆
441509,薑,薑1小塊
440580,玉米筍,玉米筍10根
440580,乾燥奧勒岡葉,乾燥奧勒岡葉1茶匙
440580,鹽,鹽2克
440580,橄欖油,橄欖油1茶匙
447450,好菇道舞菇,好菇道舞菇1包
447450,雞胸肉,雞胸肉250g
447450,米酒,米酒1大匙
447450,玉米筍,玉米筍10根
447450,鹽,鹽1/4茶匙
447450,小黃瓜,小黃瓜1條
447450,白胡椒粉,白胡椒粉1/10茶匙
447450,黑胡椒粒,黑胡椒粒1/10茶匙
447450,蒜頭,蒜頭5瓣
447450,日本太白粉,日本太白粉1茶匙
451206,麵腸,麵腸5條
451206,洋蔥,洋蔥1顆
451206,玉米筍,玉米筍10支
451206,香菜,香菜2株
451206,蒜瓣,蒜瓣4瓣
451206,酪梨油,酪梨油1.5小匙
