recipe_id,description,step_no
478597,將燙好的菠菜撈起。,6
478597,擠乾菠菜的水份，請盡量擠出多餘水份。,7
478597,將醬料淋在菠菜、以筷子拌勻。,8
478597,最後撒上白芝麻，拌勻後即完成。,9
478597,冰涼享用，更消暑。,10
478582,排骨汆燙後洗淨備用,1
478582,冬瓜切塊備用,2
478582,放入冬瓜、排骨後加入600毫升的水,3
478582,加入薑絲並大火煮滾,4
478582,另起一鍋200毫升的水煮蛤蠣,5
478582,將煮熟的蛤蠣撈起備用,6
478582,加入蛤蠣湯後蓋上鍋蓋燜煮10-15分鐘,7
478582,加入蛤蠣煮滾並進行調味即可,8
478578,雞腿肉洗淨後汆燙，汆燙後撈起洗淨備用,1
478578,將食材洗淨切好備用,2
478578,冷鍋熱油,3
478578,放入蝦米炒香,4
478578,放入香菇炒香,5
478578,放入薑片炒香,6
478578,放入雞腿肉炒出香味,7
478578,倒入800毫升的水,8
478578,倒入浸泡香菇的水後蓋上鍋蓋燜煮10-15分鐘,9
478578,放入山東大白菜後稍微拌一下,10
478578,加入枸杞和紅棗後蓋上蓋子燜煮5-10分鐘,11
478578,加入雪白菇和杏鮑菇,12
478578,加入魚翅後蓋上鍋蓋，大火煮滾後轉小火燜煮15-20分鐘，起鍋前加入調味即可,13
478578,完成✅,14
478571,小黃瓜用菜刀拍打後，切段。蒜切碎。辣椒去籽，留辣椒皮切小丁。,1
478571,放入容器內，加入鹽巴1~2小匙，攪和均勻後，蓋蓋子放冷藏半小時。,2
478571,半小時後，黃瓜先瀝水，再以清水洗淨瀝乾。,3
478571,拌入醬料，拌勻後，放冰箱冷藏。,4
478571,於冰箱靜置一晚，第二天就有爽口小菜可以吃了喔,5
478569,櫛瓜切厚一點 約2公分左右,1
478569,熱油鍋 放櫛瓜中小火慢慢煎上色在翻面,2
478569,櫛瓜熟很快 熄火在灑上海鹽即可,3
478567,空心菜洗淨切段（因為溫泉空心菜的管比較粗，切短一點比較好入口）。蒜頭及薑片切碎。,1
478567,將醃料拌勻，醃肉半小時到一個小時左右。,2
478567,熱鍋，加多一點油潤鍋。多餘的油先倒出，炒菜的時候可以用。,3
478567,醃好的牛肉先倒到鍋中炒至半熟，先取出。,4
478567,步驟三倒出的油可再利用倒入鍋中，炒空心菜。炒空心菜時，先炒管子，可加少量水，等管子軟後，加少許鹽調味，再加入葉子一起炒，等葉子也差不多的時候，放入步驟四的牛肉，拌炒均勻即可上桌。,5
478556,●芥蘭菜將粗梗先摘折泡水洗淨再用刨刀刨莖部粗皮，葉菜跟細梗泡水換水2-3次洗淨瀝乾，莖跟葉熟成時間不同分開擺放。 ●蒜瓣洗過切掉蒂頭拍碎剝膜。 ●老薑刷洗乾淨切片。 ●辣椒洗過剪斜片當盤飾用不喜可省略。,1
478556,●蝦洗淨剝殼，剪掉蝦鬚根蝦腳再剪斷蝦頭，剝殼用小刀沿背脊劃刀幫蝦仁開背在水龍頭底下小流水沖掉腸泥，用醃料抓醃放冷藏15分鐘。,2
478556,●鍋小火加油，先放(薑片)煎2分鐘後挪到鍋邊，再開始煎蝦球，按下碼錶開始計時同時將(蝦仁)均勻擺好。,3
478556,●從第一隻擺的蝦仁用筷子一一幫蝦翻身，此時蝦仁已8分熟，碼錶時間約3分鐘時間，再從第一隻翻面的蝦仁用筷子一一讓蝦仁剖開背立著煎，此時蝦仁已全熟，碼錶時間來到5分鐘時間，蝦球已熟夾出。,4
478556,●用煎蝦球原鍋原油維持小火放(蒜末)跟薑片一起爆香，再撒(鹽)，用含有蝦的動物油脂炒芥蘭能讓帶苦味的芥蘭菜不苦。,5
478556,●先把(芥蘭菜梗)放進來翻炒。,6
478556,●再把(芥菜葉)抓捧放進鍋中，蓋鍋蒸炒1.5分鐘。,7
478556,●1.5分鐘到打開鍋從鍋底往上翻炒，淋上(米酒)提鮮，把(煎熟的鮮蝦)倒回鍋中翻炒讓味道融合，熄火，完成。,8
478556,擺盤可以這樣做，用料理長筷夾取芥蘭菜梗鋪盤底，再夾葉菜擺放，再把蝦仁擺上。(擺盤要美，從採買、清洗備料、烹煮就開始，就很省心。),9
478546,將馬鈴薯削皮，灑上日本調味胡椒粉後放進電鍋蒸20分鐘,1
478546,蒸馬鈴薯的同時，拿出烤盤放入冷凍豬肉片鋪在底層，平均灑上日本調味胡椒粉,2
478546,鋪完肉片後再將冷凍蝦仁平鋪在上面，平均灑上日本調味胡椒粉及薑黃粉,3
478546,放進氣炸鍋，把冷凍明太子隨意放在上面，160°c氣炸15分鐘,4
478546,馬鈴薯蒸好後弄成泥，加上明太子美奶滋拌勻；同時，打開氣炸鍋，不需移出烤盤，將冷凍明太子切開用湯匙挖出來鋪平在蝦仁上,5
478546,與明太子美奶滋拌勻的馬鈴薯泥平均鋪在蝦仁上，再將起司絲鋪在馬鈴薯泥上，最後200°c氣炸20分鐘就可以出爐囉,6
478545,準備好食材，我們來做料理吧！,1
478545,加熱鍋具，倒入食用油，薑洗淨先切成片再切成絲，放入鍋中爆香，因絲瓜屬於寒性食材，使用薑可以平衡食材屬性。,2
478545,將絲瓜削去外皮，切大塊，放入鍋中拌炒。,3
478545,枸杞洗淨，放入鍋中一起拌炒，枸杞除了增加視覺上的紅配綠效果之外，更有增加甜份的好處，算是和絲瓜相當搭的煮法。,4
478545,加入少量的水，能讓絲瓜和枸杞鮮味完全釋出。,5
478545,加入鹽巴調味。,6
478545,上菜嘍！,7
478540,蝦仁剖背去除腸泥切大丁；透抽清洗乾淨切成條狀；大蒜、紫洋蔥切末；所有香草切碎備用。,1
478540,平底鍋以中火加熱，加入橄欖油，放入擦乾水分的海鮮料煎至表面上色取出。,2
478540,接著加入大蒜末與紫洋蔥末炒香。,3
478540,放入花椰菜米炒至軟熟。,4
478540,加入煎香的海鮮料一起拌炒至海鮮料熟透。,5
478540,關火，加入南瓜子、核桃碎與所有香草拌炒均勻。,6
478540,最後加入鹽與現磨黑胡椒調味，食用前，擠上檸檬汁即可享用。,7
478519,牛番茄滾刀切塊,1
478519,雞蛋打散備用,2
478519,蔥切段少許備用，並選用「蔥白交接處」,3
478519,薑切片少許備用,4
478519,鍋中熱油，油量稍多,5
478519,鍋離火，將蛋液倒入,6
478519,用煎匙前後輕輕撥蛋,7
478519,將嫩蛋瀝出，鍋中再加入少許油,8
478519,蔥薑以中小火煸香,9
478519,加入番茄拌炒,10
478519,加入紹興酒提香,11
478519,加入些許水，蓋鍋蓋，以中大火煨煮,12
478519,番茄出汁後轉小火，挑出蔥薑,13
478519,湯汁泛紅後，以鹽糖調味,14
478519,加入嫩蛋拌炒，即完成。,15
478502,苦瓜切半挖去囊籽後切片備用。 鹹蛋蛋黃與蛋白分離、蒜頭切碎備用。,1
478502,煮一鍋水，水滾後放入切片的苦瓜汆燙1分鐘後撈起瀝乾備用。,2
478502,鍋內加入適量油，放入鹹蛋黃炒至冒泡再加入蒜末爆香。,3
478502,加入苦瓜及蛋白後轉大大翻炒，加入適量鹽、糖調味即可起鍋。,4
478502,盛盤，開動🍽️,5
478497,玉米洗乾淨擦乾,1
478497,玉米剁十字 （砧板下記得墊塊抹布防滑 如果比較大根切對半在剁十字 （小心手指頭,2
478497,把烘培紙取跟烤盤大小差不多之後 揉成團再攤開,3
478497,擺上剁好的玉米灑上香料們跟橄欖油,4
478497,放進烤箱或氣炸鍋都給它220度 10-15分 先10分不夠再加 最多烤15分 再烤下去都乾了🤣會變裝飾品,5
478497,叮～ 烤好了 取出 幫它們馬殺雞一下 （抓一抓 恰恰🤣懂的懂 灑上三種綠綠其中一種 如果都不愛或都沒有就算了 但一定一定要刨起司喔 因為感覺比較厲害😚好啦 也有不愛起司的 就自己決定唄 反正叮～的時候就完成了,6
478495,白菜洗淨切塊備用 蝦米泡熱水10分鐘灑乾備備香菇和杏鮑菇切成薄片狀備用蒜仁用菜刀壓碎去外皮,1
478495,取一平底鍋 熱鍋後 轉中小火 倒入一些油 先爆香蒜頭 待蒜頭的香味出來後 再放入蝦米炒香 再把菇類放入 炒至變軟上色後 先放入白菜葉梗的部分 稍微拌炒一下 再放入剩下的白菜 拌炒後加入200cc的水 蓋上鍋蓋悶煮3-4分鐘,2
478495,開鍋蓋 看白菜是否有煮軟 沒有的話 再蓋上鍋蓋悶1分鐘 試吃熟度及軟度ok後 加入鹽調味一下 起鍋前 淋上太白粉水勾芡 即可起鍋,3
478492,杏鮑菇、水蓮洗乾淨切塊備用，鹹蛋剝殼壓碎,1
478492,放入些許油 炒杏鮑菇、水蓮，7分熟左右,2
478492,放入鹹蛋炒香，最後加入些許辣椒與蔥花就完成了,3
478488,茄子去頭清洗乾淨切成塊狀，備用。,1
478488,九層塔清洗乾淨取葉子。,2
478488,蒜頭用刀子拍一下，撥開外皮切成蒜末。,3
478488,鍋子先熱鍋，倒入油先爆香蒜頭放入茄子拌炒。,4
478488,加入清水，倒入適量的香菇素蠔油、少許香油、味醂、糖和一小匙白醋，最後倒入少許的米酒頭拌炒均勻，等食材全部熟後完成。,5
478486,蘋果絲瓜切去頭尾，削皮清洗乾淨。,1
478486,絲瓜先切成一半，在切成一片片，不要太厚。,2
478486,薑清洗乾淨，切成片狀備用。,3
478486,鍋子先熱鍋，放入油先爆香薑片，放入絲瓜加點清水拌炒一下，蓋鍋等3分鐘掀開在炒一炒，等食材全熟後在倒入少許香油、味醂和適量的鮮味炒手，完成。,4
478476,將馬鈴薯與紅蘿蔔塊放入燜燒提鍋內鍋中，加水至淹過食材，煮沸後放入外鍋中，靜置燜燒約20分鐘。,1
478476,取平底鍋，乾鍋小火煎至豬五花燒肉片出油，再加入洋蔥一起炒香。,2
478476,取出內鍋，舀出部份蔬菜水，鍋內留下約200c.c.的蔬菜水和燜軟的食材。,3
478476,內鍋中加入作法2的食材和所有調味料，拌勻煮沸，再將內鍋移至燜燒外鍋，靜置燜燒約20分鐘，即完成。,4
478476,上桌前，盛盤再撒上蔥花即可。,5
478468,醬汁所有材料攪拌均勻備用，娃娃菜去頭洗淨，取大片的葉子，擠上蝦仁漿捲起來（也可以燙熟葉片再包會更好操作）,1
478468,全部捲完，輕輕壓著排入盤內，電鍋加入一杯水，娃娃菜捲加入靈魂醬汁，蓋上蓋子蒸囉！生蒸蒸15分熟蒸蒸8分,2
478468,時間到，放上一點蔥絲，淋一點香油，撒上白芝麻，這樣就完成出菜囉！,3
478463,苦瓜切片、梅干菜和乾香菇先泡水備用。薑也切絲。,1
478463,熱油鍋先放薑絲和切片的香菇炒一下。,2
478463,放苦瓜片下鍋翻炒一下。,3
478463,泡軟洗淨後的梅干菜也下鍋。,4
478463,放入所有的調味料後，加入一小碗的開水，翻炒一下後，蓋上鍋蓋，小火燜煮10分鐘。,5
478463,打開鍋蓋收汁一下，就可以吃囉。,6
478459,*選一罐喜歡的醃青梅小黃瓜洗淨擦乾，去蒂頭，切小段 二匙鹽巴拌勻，醃漬20分鐘（讓小黃瓜出水，變清脆）,1
478459,*製作醃醬 1. 50ml白醋 2.青梅（若有青梅汁可適量加入） 3. 酸梅切四等份（或加入適量梅粉） 4.薑片加入 （增添風味） *薑片可在平日採購後處置完冷凍保存，或市面上有些乾燥後的香料商品，使用起來也是非常方便。,2
478459,20分鐘後…… 將小黃瓜用冷開水洗淨鹽巴後 放入青梅醃醬 青梅小黃瓜放置一晚，隔天即可好好享用。,3
478439,橄欖油炒香豬絞肉,1
478439,剩下食材一起丟進去，加半杯馬克杯的水，稍微悶一下,2
478439,最後將九層塔再丟進去 這樣就完成了,3
478439,將煮好的這些，果汁機打成泥，與好的白飯（偏軟）一起拌勻，之後盛起來即可,4
478433,將小黃瓜洗淨，切去頭尾之後，以刀面排裂小黃瓜，切約5公分長段備用。,1
478433,將蒜頭去膜，切成蒜末；紅辣椒洗淨切小段，放入料理碗中。,2
478433,加入砂糖及鹽巴做調味。,3
478433,加入白醋調出酸香氣。,4
478433,淋上麻油增加香氣。,5
478433,將所有食材拌勻，靜置冰箱半小時即可食用。,6
478433,開動嘍！,7
478430,備料 還有酒忘記拍了，這次使用高粱（也可以換成米酒、白酒） 義大利香料是最後點綴使用，可加可不加,1
478430,1.蘆筍洗淨切段，油熱後下鍋炒 2. 同時用另一個鍋子煮義大利麵條（依照包裝顯示煮的時間，這包是10分鐘）,2
478430,炒至有蘆筍香味出來後，加入蝦子炒熟，先起鍋備用,3
478430,放入蒜頭炒香後，加入適量煮麵水、酒跟鹽,4
478430,前步驟的水滾後加入麵條、蘆筍、蝦子，充份混合吸收醬汁後即可起鍋啦！,5
478430,最後灑上義大利香料點綴即可享用😋,6
478410,將地瓜200克、雞蛋1顆、可可粉60克放入調理機打勻。,1
478410,在長方形樂扣730ml(18mm*14mm)中放入烘焙紙，方便脫模。,2
478410,倒入攪拌均勻的麵糊， 在麵糊中依個人喜好放入若干苦甜,3
478410,牛奶巧克力塊。 烤箱預熱180度。,4
478410,烤箱180度，20分鐘。 最後撒上可可粉裝飾。 就是美味出爐了。 Enjoy:):),5
478389,將所有的材料放入調理盆中，先用筷子拌成麵絮。,1
478389,再揉成團，不需要揉到光滑，蓋上蓋子靜置約15分鐘。,2
478389,麵團移到《GOLD LIFE》的木纖維砧板。這個砧板尺寸大又堅硬，拿來當揉麵墊很好用，切割麵團也很放心。,3
478389,麵團平均切分成4塊，每一小塊麵團再揉圓。,4
478389,將麵團撖開，盡量撖薄，會更接近墨西哥餅皮的口感。,5
478389,平底鍋小火加熱，不需要放油，餅皮放入後兩面煎熟即完成。,6
478389,包入喜歡的餡料，就是好吃的墨西哥捲餅！,7
478381,把空心菜洗乾淨，分成菜葉跟菜梗。,1
478381,調製醬汁 : 1匙魚露，1匙醬油，1匙米酒，1小匙糖。,2
478381,先用油炒辣椒與空心菜梗。,3
478381,加入菜葉一起炒，同時倒入調好的醬汁。,4
478381,完成~,5
478373,加點油，先把番茄炒軟，加水。,1
478373,可以加高湯包，接著加入想吃的料，煮滾。,2
478373,加蛋，就可以起鍋，加蔥。,3
478373,我最後加麵，完成一餐。,4
478364,今天要介紹的是我很愛用的淺漬缽及萬能醋。,1
478364,小黃瓜切薄片。,2
478364,將小黃瓜放入淺漬缽中，加入costco買的萬能醋2-3大匙，依照個人喜好增減用量。,3
478364,淺漬缽放入冰箱過夜。,4
478364,第二天早上，將多餘的水分瀝乾，放到另外的盒中，即為炎熱夏日的涼拌小菜。,5
478358,準備食材，蘆筍洗淨削皮後底部粗根切除，蒜、辣椒切片備用。,1
478358,牛肉醃漬玫瑰鹽、黑胡椒粉、米酒醬油、糖、水抓至水份消失再下太白粉抓勻最後下香油混合醃15分鐘。,2
478358,起鍋沸水下蘆筍、鹽、油少許燙2分鐘撈起。,3
478358,撈起後泡冰水讓蘆筍保持脆綠。,4
478358,起油鍋2湯匙橄欖油下牛肉炒熟撈起備用。,5
478358,同鍋油下蒜片辣椒炒出香味。,6
478358,倒入牛肉翻炒再下蘆筍炒勻。,7
478358,最後下醬汁炒勻即可。,8
478358,擺盤上桌享用。,9
478352,先將甜不辣條對切,1
478352,然後乾煎一下,2
478352,芹菜切段,3
478352,熱鍋加入蒜末爆香,4
478352,接著加入甜不辣和芹菜,5
478352,下適量的醬油、鹽、水,6
478352,翻炒一下再加入少許的米酒鍋邊嗆一下大炒即可上桌。,7
478350,熱鍋下油（油比平常炒青菜多一點點） 再加點香油1小匙、蒜頭3個切片炒香， 再下切好的皮蛋2個， 等皮蛋泡出白泡泡再下梗、地瓜葉， 炒的方式由下往上拉（最好用筷子🥢或夾子比較順手）、一小匙鹽、少許胡椒粉，加點水， 最後芶欠（太白粉1:2水）倒入一些攪拌即可上桌。,1
478350,長輩說好吃😋,2
478344,我先炒了洋蔥，只用了幾滴油，不加也可以,1
478344,炒過洋蔥後加入豆腐,2
478344,加水，把味噌擠在大湯勺上慢慢煮化,3
478344,煮到入味，期間可以試試味道，斟酌加調味料，也可以加點糖,4
478344,完成,5
478317,韭菜植物肉水餃由三部分組成： 1.水餃皮 2.韭菜3.植物肉餡：由調味過的植物肉和蔥薑水混合。 您也可以使用嫩豆包取代植物肉。,1
478317,植物肉餡的調味食材。 使用紹興酒取代米酒，更顯餡香。,2
478317,將植物肉與調味料攪拌均勻。,3
478317,接著準備蔥薑水： 將蔥、薑、水以食物處理機或攪拌棒打成泥。,4
478317,蔥薑水的樣子。,5
478317,將蔥薑水加入植物肉餡，攪拌均勻。,6
478317,加入切成細珠的韭菜，一樣攪拌均勻。,7
478317,開始包水餃！ 生鮮的韭菜植物肉水滾後5-8分鐘即可撈起。 冷凍的韭菜植物肉水餃可以電鍋蒸熟（約15-20分鐘），或水滾後約煮10分鐘即可。,8
478317,植物五辛素（不含奶蛋）的韭菜植物肉水餃，希望您會喜歡。,9
478313,將四季豆摘去老筋，洗淨切小段,1
478313,起油鍋(倒入略多的油)，將四季豆炸至表皮起皺，撈出瀝油,2
478313,承上鍋，倒出多餘的油，倒入豬絞肉拌炒至變白，撒入少許米酒，加入蒜末、薑末、蔥白末炒香，加入豆瓣醬炒香，用醬油、鹽、糖調味,3
478313,倒回作法2的四季豆，快速拌勻，起鍋前撒入蔥綠末拌勻即可,4
