recipe_id,ingredient,preview_tag
454303,雞胸肉1塊,雞胸肉
454303,鵪鶉蛋12顆,鵪鶉蛋
454303,水1.5米杯,水
445572,娃娃菜2包,娃娃菜
445572,XO醬1大匙,XO醬
445572,蒜頭2瓣,蒜頭
474407,白米1杯,白米
474407,水10杯,水
474407,鹽1/2小匙,鹽
474407,小白菜150克,小白菜
474407,糖少許,糖
474407,吻仔魚80克,吻仔魚
474407,胡椒粉少許,胡椒粉
474407,蒜末少許,蒜末
474407,米酒少許,米酒
467864,金針菇0.5把,金針菇
467864,小白菜1包,小白菜
467864,蒜頭3顆,蒜頭
467864,辣椒1根,辣椒
467864,香油少許,香油
467864,鹽巴白胡椒粉少許,鹽巴白胡椒粉
462213,小白菜3把,小白菜
462213,雞絞肉1小盒,雞絞肉
462213,醬油2大匙,醬油
462213,水2大匙,水
462213,鹽巴少許,鹽巴
462213,大蒜粉少許,大蒜粉
462213,胡椒粉少許,胡椒粉
462213,香油1大匙,香油
447706,小白菜段1抓,小白菜段
447706,薑絲1撮,薑絲
447706,蒜碎1顆份,蒜碎
447706,辣椒1根,辣椒
447706,酒5cc,酒
447706,味霖3cc,味霖
447706,醬油3cc,醬油
447706,昆布柴魚高湯20cc,昆布柴魚高湯
447706,香油少許,香油
447706,九層塔葉5片,九層塔葉
449916,小白菜550克,小白菜
449916,嫩薑絲25克,嫩薑絲
449916,油1.5小匙,油
449916,鹽1/3小匙,鹽
448828,雞腿肉1隻,雞腿肉
448828,小白菜1把,小白菜
448828,水2碗,水
448828,鹽少許,鹽
448828,米酒少許,米酒
446118,小白菜2把,小白菜
446118,甜不辣條0.5杯,甜不辣條
446118,雞粉1匙,雞粉
446118,鹽巴1匙,鹽巴
446118,糖0.5小匙,糖
453904,小白菜4棵,小白菜
453904,炸腐竹適量,炸腐竹
453904,鹽適量,鹽
453904,食用油1大匙,食用油
453904,醬油1大匙,醬油
453904,薑3片,薑
453904,蒜片3瓣,蒜片
453904,花椒2克,花椒
453904,乾辣椒3根,乾辣椒
436784,小白菜400克,小白菜
436784,薑10克,薑
436784,塩適量,塩
436784,水150ml,水
436784,油1匙,油
433844,小白菜2株,小白菜
433844,豆皮3張,豆皮
433844,鹽少量,鹽
433844,薑適量,薑
433844,味精少量,味精
433844,蒜適量,蒜
433844,米酒適量,米酒
433844,辣椒適量,辣椒
422712,小白菜1把,小白菜
422712,薑3片,薑
437922,小白菜3株,小白菜
437922,豬肉片150~250公克,豬肉片
437922,鹽巴一小匙,鹽巴
437922,蒜頭2顆,蒜頭
437922,提鮮調料一小匙,提鮮調料
437922,醬油兩瓶蓋,醬油
437922,辣椒半根,辣椒
437922,米酒兩瓶蓋,米酒
437922,薑幾片,薑
437922,胡椒粉些許,胡椒粉
437922,蒜頭2顆,蒜頭
437922,辣椒半根,辣椒
425372,小白菜3把,小白菜
425372,鮮香菇2朵,鮮香菇
425372,辣椒2條,辣椒
425372,蒜頭2顆,蒜頭
425372,蔥1支,蔥
425372,米酒1小匙,米酒
425372,鹽1小匙,鹽
425372,白胡椒1小匙,白胡椒
434838,小白菜10克,小白菜
434838,統一肉燥麵85克,肉燥麵
434838,統一肉燥麵調味包1包,肉燥麵調味包
434838,泰山玄米油1小匙,泰山玄米油
428985,小白菜3顆,小白菜
428985,鹽少許,鹽
428985,蔥末適量,蔥末
428985,蒜末適量,蒜末
428985,韓式大醬½茶匙,韓式大醬
428985,韓式辣椒醬½茶匙,韓式辣椒醬
428985,砂糖¼茶匙,砂糖
428985,芝麻油½茶匙,芝麻油
428985,熟白芝麻½茶匙,熟白芝麻
416776,小白菜1/2把,小白菜
416776,雞蛋2顆,雞蛋
416776,鹽1小匙,鹽
416776,白胡椒粉1/2小匙,白胡椒粉
435823,日正油蔥酥20克,日正油蔥酥
435823,小白菜50克,小白菜
435823,台鹽精製鹽1／4小匙,台鹽精製鹽
435823,雞蛋1個,雞蛋
435823,康寶鮮味炒手1／4小匙,康寶鮮味炒手
435823,水1000毫升,水
435823,白胡椒粉1／4小匙,白胡椒粉
435823,泰山玄米油1／2小匙,泰山玄米油
435823,福壽純芝麻油1／2小匙,福壽純芝麻油
415973,蘑菇4顆,蘑菇
415973,小白菜半包,小白菜
415973,鹽適量,鹽
415973,蒜4顆,蒜
415973,味精適量,味精
415973,香油適量,香油
415973,米酒適量,米酒
415973,水少量,水
425292,小白菜一把,小白菜
425292,蝦仁幾隻,蝦仁
425292,薑一塊,薑
425292,蒜幾瓣,蒜
425292,鹽少許,鹽
479390,小白菜1包,小白菜
479390,鹹鯖魚片1片,鹹鯖魚片
479390,鹽1/2小匙,鹽
479390,紅辣椒1支,紅辣椒
479390,米酒1匙,米酒
479390,薑適量,薑
479390,糖適量,糖
428700,小白菜1把,小白菜
428700,老薑4片,老薑
428700,純素豆腐乳1塊,純素豆腐乳
428700,植物油3~5大匙,植物油
428700,鹽少許,鹽
428700,砂糖少許,砂糖
428700,香菇粉少許,香菇粉
469925,米紙1張,米紙
469925,蚵仔適量,蚵仔
469925,小白菜適量,小白菜
469925,雞蛋1顆,雞蛋
474024,鱸魚肉半尾,鱸魚肉
474024,米粉1球,米粉
474024,小白菜2小把,小白菜
474024,蔥1支,蔥
474024,鹽巴1.5小匙,鹽巴
474024,米酒適量,米酒
474024,飲用水6分滿,飲用水
411308,小白菜500g,小白菜
411308,粗鹽30g/1大匙,粗鹽
411308,薑8g,薑
411308,蔥30g,蔥
411308,蒜頭15g,蒜頭
411308,麵粉2茶匙,麵粉
411308,韭菜20g,韭菜
411308,蘋果60g,蘋果
411308,昆布高湯40ml,昆布高湯
411308,胡蘿蔔少許,胡蘿蔔
411308,洋蔥80g,洋蔥
411308,熟白芝麻1茶匙,熟白芝麻
411308,蝦皮/金鉤蝦3g,蝦皮/金鉤蝦
411308,魚露1大匙,魚露
411308,韓式粗辣椒粉40g,韓式粗辣椒粉
474764,鯛魚片1片,鯛魚片
474764,小白菜1把,小白菜
474764,牛蕃茄1顆,牛蕃茄
474764,蒜頭1瓣,蒜頭
474764,蔥花1把,蔥花
474764,麵條1份,麵條
474764,辣豆瓣醬2大匙,辣豆瓣醬
474764,水500毫升,水
417460,全麥麵粉6大匙,全麥麵粉
417460,雞蛋3個,雞蛋
417460,小白菜150~200g,小白菜
417460,鹽1/3小匙,鹽
417460,烹大師鰹魚粉1/4小匙,烹大師鰹魚粉
417460,橄欖油1大匙,橄欖油
472273,南瓜250克,南瓜
472273,高麗菜180克,高麗菜
472273,小玉米2根,小玉米
472273,蕃茄2顆,蕃茄
472273,豆腐半塊,豆腐
472273,雪白菇半包,雪白菇
472273,小白菜2株,小白菜
472273,鹽巴2匙,鹽巴
473712,蝦仁4隻,蝦仁
473712,雞蛋1顆,雞蛋
473712,番茄醬1大匙,番茄醬
473712,越南米紙1張,越南米紙
473712,蒜蓉醬1大匙,蒜蓉醬
473712,小白菜適量,小白菜
473712,食用油1大匙,食用油
474064,洋蔥0.5顆,洋蔥
474064,薑數片,薑
474064,小卷圈0.5盒,小卷圈
474064,明蝦5隻,明蝦
474064,竹夾魚片5片,竹夾魚片
474064,扇貝5個,扇貝
474064,小白菜1把,小白菜
406925,小白菜1把,小白菜
406925,美白菇1包,美白菇
406925,鹽巴少許,鹽巴
406925,蒜末1顆,蒜末
406925,柴魚粉少許,柴魚粉
406925,薑絲少許,薑絲
468979,小白菜1包,小白菜
468979,雞蛋豆腐1盒,雞蛋豆腐
468979,康寶雞湯塊1~2顆,康寶雞湯塊
408206,小白菜1把,小白菜
408206,肉絲150g,肉絲
408206,米酒1大匙,米酒
408206,冬粉2把,冬粉
408206,白胡椒粉1小匙,白胡椒粉
408206,鰹魚高湯1大匙,鰹魚高湯
408206,鹽1小匙,鹽
408206,醬油1小匙,醬油
408206,水1杯,水
408206,太白粉1小匙,太白粉
408206,醬油1小匙,油
478968,小黃瓜2條,小黃瓜
478968,鹽1小匙,鹽
478968,糖1小匙,糖
478968,紅辣椒或辣椒醬隨口味適量,紅辣椒或辣椒醬
479380,小黃瓜2條,小黃瓜
479380,醋3大匙,醋
479380,醬油2大匙,醬油
479380,糖1小匙,糖
479380,芝麻油1大匙,芝麻油
479380,蒜頭1瓣,蒜頭
478269,皮蛋4個,皮蛋
478269,小黃瓜3根,小黃瓜
478269,醬油2匙,醬油
478269,香菜少許,香菜
478269,白醋2匙,白醋
478269,白芝麻0.5匙,白芝麻
478269,蒜末1匙,蒜末
478269,鹽1小把,鹽
478269,糖0.5匙,糖
478269,香油1匙,香油
478269,蠔油1匙,蠔油
478038,臘腸1條,臘腸
478038,肝腸1條,肝腸
478038,蠔油1大匙,蠔油
478038,小黃瓜2條,小黃瓜
478038,蒜頭5~6瓣,蒜頭
478088,蒜頭5瓣,蒜頭
478088,紅蘿蔔1/4條,紅蘿蔔
478088,小黃瓜1條,小黃瓜
478088,蝦仁140克,蝦仁
478088,雞蛋2顆,雞蛋
478088,鹽巴1小匙,鹽巴
478088,白胡椒1小匙,白胡椒
479279,鳳梨1大顆,鳳梨
479279,小黃瓜5條,小黃瓜
479279,砂糖4大匙,砂糖
479279,蘋果醋2大匙,蘋果醋
479279,檸檬汁2大匙,檸檬汁
479279,食鹽1茶匙,食鹽
476623,小黃瓜１條,小黃瓜
476623,蛋１顆,蛋
476623,蛋餅皮１張,蛋餅皮
476623,鹽１小匙,鹽
476623,醬油膏些許,醬油膏
476623,醬油膏些許,油
476623,起士片1片,起士片
478615,小黃瓜3條,小黃瓜
478615,蒜泥1大匙,蒜泥
478615,紅花椒油1大匙,紅花椒油
478615,辣椒1根,辣椒
478615,紅花椒鹽1小匙,紅花椒鹽
478615,醬油1大匙,醬油
478615,蠔油1小匙,蠔油
478615,醋1大匙,醋
476349,小黃瓜2條,小黃瓜
476349,皮蛋3顆,皮蛋
476349,醬油1.5大匙,醬油
476349,白醋0.1小匙,白醋
476349,麻油1小匙,麻油
476349,芝麻1茶匙,芝麻
476349,辣椒1根,辣椒
476349,香菜2株,香菜
458242,小黃瓜3條,小黃瓜
458242,芋頭貢丸5顆,芋頭貢丸
458242,蒜1瓣,蒜
458242,雞湯粉1匙,雞湯粉
458242,油適量,油
479621,小黃瓜2根,小黃瓜
479621,蟹肉棒4條,蟹肉棒
479621,鹽1小匙,鹽
479621,芝麻油1大匙,芝麻油
479621,白芝麻1大匙,白芝麻
477182,小黃瓜600g,小黃瓜
477182,糖2大匙,糖
477182,鹽1茶匙,鹽
477182,榛果伍仁辣椒醬1/2茶匙,榛果伍仁辣椒醬
477182,榛果油1大匙,榛果油
479349,小黃瓜2條,小黃瓜
479349,蒜末適量,蒜末
479349,朝天椒1條,朝天椒
479349,白糖2茶匙,白糖
479349,工研醋少許,工研醋
479349,雪碧600ml,雪碧
468319,小黃瓜2條,小黃瓜
468319,德國香腸2條,德國香腸
468319,雞粉1小匙,雞粉
468319,糖0.5茶匙,糖
479135,小黃瓜2條,小黃瓜
463175,小黃瓜2條,小黃瓜
463175,香菇4朵,香菇
463175,雞粉1小匙,雞粉
463175,紅蘿蔔片6片,紅蘿蔔片
463175,蠔油1大匙,蠔油
467978,小黃瓜2條,小黃瓜
467978,百葉豆腐0.5塊,百葉豆腐
467978,蠔油1小匙,蠔油
467978,雞粉小匙,雞粉
475780,小黃瓜10條,小黃瓜
475780,同榮鮪魚醬1罐,同榮鮪魚醬
475780,鹽1茶匙,鹽
477592,小黃瓜2條,小黃瓜
477592,皮蛋2顆,皮蛋
477592,香菜1把,香菜
477592,純香油1大匙,純香油
477592,醬油2匙,醬油
477592,醬油膏2匙,醬油膏
477592,糖少許,糖
477592,鹽巴少許,鹽巴
477529,小黃瓜3條,小黃瓜
477529,鹽1小匙,鹽
477529,砂糖1小匙,砂糖
477529,韓式辣味萬用醬1大匙,韓式辣味萬用醬
477529,砂糖1小匙,糖
477529,香油1大匙,香油
477529,蒜末1小匙,蒜末
477529,韓式辣椒粉1小匙,韓式辣椒粉
477529,白芝麻酌量,白芝麻
460559,麵腸1條,麵腸
460559,小黃瓜2條,小黃瓜
460559,雞粉1小匙,雞粉
460559,紅蘿蔔片5片,紅蘿蔔片
460559,鹽1茶匙,鹽
475468,雞里肌肉1盒,雞里肌肉
475468,小黃瓜2條,小黃瓜
475468,蒜片1瓣,蒜片
475468,醬油1匙,醬油
475468,鹽1小匙,鹽
475468,黑胡椒粉1小匙,黑胡椒粉
475468,太白粉1小匙,太白粉
475468,米酒1小匙,米酒
475468,糖1小匙,糖
473165,小黃瓜3條,小黃瓜
473165,綠花椰0.5朵,綠花椰
473165,雞粉1小匙,雞粉
473165,皮蛋3顆,皮蛋
473165,鹽2茶匙,鹽
473165,香菜少許,香菜
473165,油潑辣子1.5大匙,油潑辣子
477003,小黃瓜1根,小黃瓜
477003,無糖優格2大匙,無糖優格
477003,鮪魚半罐,鮪魚
477003,玉米2大匙,玉米
477003,蜂蜜1匙,蜂蜜
477003,醬油1匙,醬油
477003,胡椒粉適量,胡椒粉
477003,鹽一點點,鹽
478711,花生醬1大匙,花生醬
478711,沙拉醬0.5大匙,沙拉醬
478711,水1大匙,水
478711,水果小黃瓜數條,水果小黃瓜
478982,小黃瓜3條,小黃瓜
478982,雪白菇1包,雪白菇
478982,醬油2大匙,醬油
478982,秋葵7根,秋葵
478982,烏醋1大匙,烏醋
478982,白芝麻少量,白芝麻
478982,紅蘿蔔一小塊,紅蘿蔔
478982,糖1小匙,糖
478982,香油少許,香油
478982,香蒜粒1小匙,香蒜粒
478982,檸檬汁少量,檸檬汁
473439,小熱狗1包,小熱狗
473439,蒜頭2瓣,蒜頭
473439,小黃瓜2條,小黃瓜
473439,紅蘿蔔3片,紅蘿蔔
473439,蕃茄醬1大匙,蕃茄醬
473439,盬1小匙,盬
476311,小黃瓜3根,小黃瓜
476311,水100ml,水
476311,食用油1大匙,食用油
476311,里仁 薑香鮮味醬1大匙,里仁 薑香鮮味醬
466815,糖醋豬後腿肉丁200克,糖醋豬後腿肉丁
466815,小黃瓜2條,小黃瓜
466815,番茄醬1大匙,番茄醬
466815,蓮藕1節,蓮藕
466815,糖醋醬2大匙,糖醋醬
466815,砂糖2大匙,砂糖
466817,肉絲200克,肉絲
466817,小黃瓜2條,小黃瓜
466817,雞粉1小匙,雞粉
466817,鹽0.5小匙,鹽
466817,米酒1小匙,米酒
466817,香油0.5小匙,香油
466817,太白1小匙,太白
466817,咖喱粉1小匙,咖喱粉
471817,小黃瓜300公克,小黃瓜
471817,鹽1小匙,鹽
471817,蒜末1小匙,蒜末
471817,米醋1大匙,米醋
471817,辣椒醬1大匙,辣椒醬
477860,脆皮燒肉半條,脆皮燒肉
477860,小黃瓜2根,小黃瓜
477860,蒜瓣4瓣,蒜瓣
477860,鹽1/3小匙,鹽
477860,莓果醋1.5大匙,莓果醋
468885,小黃瓜300克,小黃瓜
468885,羅漢果糖45克,羅漢果糖
468885,味噌60克,味噌
468885,米酒10毫升,米酒
468885,鹽5克,鹽
461173,海帶結100克,海帶結
461173,小黃瓜1條,小黃瓜
461173,鹽1茶匙,鹽
461173,紅蘿蔔片5片,紅蘿蔔片
461173,雞粉1茶匙,雞粉
461173,蒜末1小匙,蒜末
461173,蠔油1小匙,蠔油
478003,山藥200克,山藥
478003,醬油1小匙,醬油
476835,排骨400克,排骨
476835,山藥250克,山藥
476835,娃娃菜1包,娃娃菜
476835,麵線3把,麵線
476835,去籽紅棗3～5顆,去籽紅棗
476835,枸杞少許,枸杞
476835,薑片5片,薑片
476835,米酒0.5大匙,米酒
476835,鹽適量,鹽
476835,水1300毫升,水
474656,山藥1小段,山藥
474656,明太子醬1大匙,明太子醬
474656,沙拉醬1大匙,沙拉醬
476698,豬軟骨600克,豬軟骨
476698,洋蔥1顆,洋蔥
476698,薑4片,薑
476698,洋蔥1顆,蔥
476698,米酒1大匙,米酒
476698,紅蘿蔔1條,紅蘿蔔
476698,山藥50克,山藥
476698,醬油1大匙,醬油
476698,糖1大匙,糖
476492,山藥1根,山藥
476492,蓮子4大匙,蓮子
476492,全聯排骨肉1盒,排骨肉
476492,鹽巴6小匙,鹽巴
472217,玉米雞600g,玉米雞
472217,山藥600g,山藥
472217,蔘鬚1兩/37g,蔘鬚
472217,老薑6片,老薑
472217,黃耆10片,黃耆
472217,鹽1茶匙,鹽
472217,甘草2片,甘草
472217,雞粉1茶匙,雞粉
472217,紅棗8顆,紅棗
472217,清水3ℓ,清水
472217,枸杞1大匙,枸杞
472217,米酒/黃酒300ml,米酒/黃酒
471625,軟骨肉或排骨男生手掌大小,軟骨肉或排骨
471625,山藥2個拳頭大小,山藥
471625,枸杞1小把,枸杞
471625,紅棗5顆,紅棗
471625,薑片3片,薑片
471625,熱水適量,熱水
471625,飲用水鍋子7分滿,飲用水
471625,鹽適量,鹽
457590,白米與五穀米1.5杯,白米與五穀米
457590,山藥100g,山藥
457590,枸杞1小把,枸杞
457590,雞腿肉100g,雞腿肉
457590,鹽巴1小匙,鹽巴
457590,香菜幾小葉,香菜
472462,山藥300g,山藥
472462,蘋果40g,蘋果
472462,紅棗8顆,紅棗
472462,葡萄乾20g,葡萄乾
474629,水800~1000毫升,水
474629,香菜1把,香菜
474629,紅棗10顆,紅棗
474629,枸杞1小把,枸杞
474629,薑片5片,薑片
474629,排骨1盒,排骨
474629,蘋果2顆,蘋果
474629,玉米2根,玉米
474629,紅蘿蔔1條,紅蘿蔔
474629,日本山藥半條,日本山藥
469737,雞腿塊3隻,雞腿塊
469737,山藥400克,山藥
469214,山藥200克,山藥
469214,紅豆1杯,紅豆
469214,黑糖1/2杯,黑糖
477770,日本山藥適量,日本山藥
477770,白芝麻些許,白芝麻
477770,醃漬紫蘇3片~5片,醃漬紫蘇
477770,香菇調味露1匙,香菇調味露
477770,芝麻油1小匙,芝麻油
472247,山藥1小塊,山藥
472247,秋葵3~4根,秋葵
472247,蜂蜜12克,蜂蜜
472247,白飯1碗,白飯
472247,柚香檸檬沾淋醬15cc,柚香檸檬沾淋醬
472247,鹽巴少許,鹽巴
470649,雞腿肉450g,雞腿肉
470649,山藥350g,山藥
470649,高麗菜450g,高麗菜
470649,老薑5片,老薑
470649,紅棗12顆,紅棗
470649,枸杞1大匙,枸杞
470649,水1200cc,水
470649,一般食用油1大匙,一般食用油
470649,黑麻油2大匙,黑麻油
470649,鹽1茶匙,鹽
473914,山藥塊200克,山藥塊
473914,雞腿塊2隻,雞腿塊
473914,蟲草菌菇10克,蟲草菌菇
466584,蓮藕1份,蓮藕
466584,排骨1份,排骨
466584,山藥1份,山藥
466584,玉米1根,玉米
466584,紅蘿蔔1條,紅蘿蔔
466584,蔥3株,蔥
466584,薑4片,薑
466584,鹽巴適量,鹽巴
466586,山藥300 克,山藥
466586,排骨300 克,排骨
466586,甜玉米1 支,甜玉米
466586,薑15 克,薑
466586,蔥1 支,蔥
466586,枸杞1 大匙,枸杞
466586,鹽1/2 小匙,鹽
466586,白胡椒粉1/8 小匙,白胡椒粉
466586,香菜適量,香菜
463501,雞胸肉一個,雞胸肉
463501,山藥2小段,山藥
463501,鹽1匙半,鹽
463501,胡椒1匙,胡椒
463501,太白粉1匙,太白粉
472272,日本山藥1節10公分長,日本山藥
472272,百香果1顆,百香果
472272,蜂蜜2小匙,蜂蜜
472272,鹽0.2茶匙,鹽
472272,萊姆汁1小匙,萊姆汁
472272,醋1茶匙,醋
472272,開水300毫升,開水
468919,蘋果0.5顆,蘋果
468919,山藥100克,山藥
468919,去骨雞腿排1片,去骨雞腿排
468919,藥膳包1包,藥膳包
468919,菇類100克,菇類
468919,青菜1把,青菜
468919,薑片5片,薑片
468919,米酒1小匙,米酒
468919,水2000毫升,水
464300,白木耳0.25片,白木耳
464300,山藥100克,山藥
464300,蓮子30克,蓮子
464300,紅棗乾20克,紅棗乾
464300,枸杞15克,枸杞
464300,水1000毫升,水
463854,帶骨雞肉400克,帶骨雞肉
463854,日本山藥400克,日本山藥
463854,馬告顆粒10克,馬告顆粒
463854,薑3片,薑
463854,米酒2大匙,米酒
463854,鹽適量,鹽
463854,水1500c.c.,水
466020,紫山藥270克,紫山藥
466020,低筋麵粉110克,低筋麵粉
466020,黑糖30克,黑糖
466020,過濾水100克,過濾水
465710,山藥0.5根,山藥
465710,雞肉絲適量,雞肉絲
465710,白米0.5米杯,白米
465710,水2.5杯,水
457777,潤餅皮2張,潤餅皮
457777,純旗魚漿適量,純旗魚漿
457777,胡椒粉隨意,胡椒粉
457777,豬絞肉隨意,豬絞肉
457777,五香粉一點點,五香粉
457777,山藥半條,山藥
457777,鹽一點點,鹽
457777,蔥隨意,蔥
457777,薑末適量,薑末
466120,山藥1小截,山藥
466120,全聯絞肉1盒,絞肉
466120,鹽1小匙,鹽
466120,薑末少許,薑末
466120,醬油1小匙,醬油
466120,米酒1小匙,米酒
466120,蠔油1大匙,蠔油
466120,太白粉2小匙,太白粉
466120,白胡椒粉少許,白胡椒粉
456570,山藥1斤約500克,山藥
456570,豬肉片300 克,豬肉片
456570,紹興酒1 茶匙,紹興酒
456570,蔥2 株,蔥
456570,鹽少許,鹽
456570,素蠔油1 大匙,素蠔油
456570,香油少許,香油
456570,米酒1 大匙,米酒
456570,白胡椒粉少許,白胡椒粉
456487,絲瓜1條,絲瓜
456487,山藥1塊,山藥
456487,鹽巴適量,鹽巴
456487,紅蘿蔔3片,紅蘿蔔
456487,橄欖油適量,橄欖油
456487,嫩薑3片,嫩薑
456487,白胡椒粉適量,白胡椒粉
459048,排骨2盒,排骨
459048,鹽0.8小匙,鹽
459048,紅蘿蔔1.5根,紅蘿蔔
459048,山藥1根,山藥
459048,蒜頭3顆,蒜頭
459048,蘋果1.5顆,蘋果
451043,紫山藥300g,紫山藥
455280,豬絞肉半斤,豬絞肉
455280,山藥泥四兩,山藥泥
455280,鹽適量,鹽
455280,紅蘿蔔碎些許,紅蘿蔔碎
455280,米酒適量,米酒
455280,芹菜粒少許,芹菜粒
455280,蛋白1顆,蛋白
455280,白胡椒粉適量,白胡椒粉
469254,娃娃菜3把,娃娃菜
469254,紅蘿蔔0.25條,紅蘿蔔
469254,山藥豆腐丸子1份,山藥豆腐丸子
469254,小白菜3把,小白菜
469254,烏龍麵1把,烏龍麵
469254,香菇2朵,香菇
469254,赤味噌1.5匙,赤味噌
469254,油1匙,油
469254,鹽1.5匙,鹽
469254,水1/3鍋,水
451391,仿土雞腿2隻,仿土雞腿
451391,蘋果1顆,蘋果
451391,塊狀山藥600克,塊狀山藥
451391,黃耆10克,黃耆
451391,當歸20克,當歸
451391,紅棗20顆,紅棗
451391,鹽1/2小匙,鹽
451391,白胡椒粉1/3小匙,白胡椒粉
451391,米酒50毫升,米酒
473407,山蘇一盒,山蘇
473407,蔭樹子2茶匙,蔭樹子
473407,小魚乾適量,小魚乾
473407,蒜頭3瓣,蒜頭
473407,米酒適量,米酒
451307,山蘇300克,山蘇
451307,肉絲200克,肉絲
451307,米酒1小匙,米酒
451307,蒜末1大匙,蒜末
451307,醬油1小匙,醬油
451307,雞粉1小匙,雞粉
451307,香油1小匙,香油
451307,鹽巴1小匙,鹽巴
451307,糖0.5茶匙,糖
472766,山蘇40g,山蘇
472766,蒜碎1顆份,蒜碎
472766,辣椒1根,辣椒
472766,酒3cc,酒
472766,味霖3cc,味霖
472766,醬油1/2小匙,醬油
472766,蕃茄膏1/2小匙,蕃茄膏
472766,胡椒粉少許,胡椒粉
472766,昆布柴魚高湯30cc,昆布柴魚高湯
471731,山蘇2把,山蘇
471731,Xo干貝醬2大匙,Xo干貝醬
471731,蒜頭4顆,蒜頭
462767,山蘇60g,山蘇
462767,蔭瓜8g,蔭瓜
462767,蒜碎1顆份,蒜碎
462767,辣椒1根,辣椒
462767,酒5cc,酒
462767,味霖3cc,味霖
462767,胡椒粉少許,胡椒粉
462767,昆布柴魚高湯15cc,昆布柴魚高湯
461585,山蘇300g,山蘇
461585,小魚乾適量,小魚乾
461585,紅花椒油1大匙,紅花椒油
461585,乾香麻辣子1大匙,乾香麻辣子
461585,甘樹子1大匙,甘樹子
461585,鹽巴適量,鹽巴
446554,山蘇2包,山蘇
446554,香菇3朵,香菇
446554,米酒1小匙,米酒
446554,蒜末1小匙,蒜末
446554,雞粉1小匙,雞粉
446554,鹽0.5小匙,鹽
446554,糖0.5小匙,糖
451864,山蘇1盒,山蘇
451864,吻仔魚適量,吻仔魚
451864,鹽少量,鹽
451864,蒜3個,蒜
451864,味精適量,味精
385524,山蘇1大把,山蘇
385524,小魚乾些許,小魚乾
385524,薑母4片,薑母
385524,蒜頭1瓣,蒜頭
385524,朝天椒1支,朝天椒
385524,味噌1/2湯匙,味噌
385524,沙拉油1/2湯匙,沙拉油
